,route stop id,stop number,address id,arrival time,departure time,stop type,unplanned,arrival_driver_id,departure_driver_id,bill_of_lading_id,number of orders,weight of orders,quantity of pieces on orders
18030,153071,7,506,05/15/2019 07:06,05/15/2019 07:48,,False,78.0,78.0,84376,4,12789,39
17922,158166,4,4900,06/20/2019 09:04,06/20/2019 09:21,,False,102.0,102.0,86275,1,1847,7
27410,106644,1,6273,08/01/2018 10:04,08/01/2018 10:51,,False,88.0,88.0,68492,1,316,1
12497,129132,4,5151,12/26/2018 10:05,12/26/2018 11:38,,False,95.0,95.0,76254,1,9810,7
9856,130080,1,541,01/07/2019 05:45,01/07/2019 06:28,,False,88.0,88.0,76675,1,1197,1
9243,190629,4,34569,01/31/2020 06:56,01/31/2020 08:05,,False,113.0,113.0,98044,1,761,1
8028,144885,5,6298,03/26/2019 12:26,03/26/2019 12:49,,False,108.0,108.0,81423,1,13401,39
24336,4383,1,5629,05/18/2016 08:00,05/18/2016 08:54,,False,,,27970,1,1721,1
13709,153568,2,749,05/17/2019 09:11,05/17/2019 09:29,,False,103.0,103.0,84579,2,9870,61
30494,185499,3,35000,12/30/2019 06:12,12/30/2019 08:37,,False,75.0,75.0,96224,1,9461,90
23038,119830,2,5580,10/18/2018 12:53,10/18/2018 13:41,,False,77.0,77.0,72747,1,2027,8
16831,165926,1,49,08/19/2019 08:04,08/19/2019 09:51,,False,77.0,77.0,89351,1,28451,34
2339,137827,4,5641,02/20/2019 14:29,02/20/2019 14:55,,False,95.0,95.0,79329,2,916,7
27364,115347,4,29809,09/21/2018 13:21,09/21/2018 14:06,,False,88.0,88.0,71197,1,895,2
846,29424,3,567,10/10/2017 10:54,10/10/2017 10:59,,False,,,53405,2,4115,16
28531,106933,1,53,08/02/2018 13:54,08/02/2018 15:34,,False,93.0,93.0,68588,1,18640,56
24050,105296,2,465,07/23/2018 09:17,07/23/2018 10:59,,False,77.0,77.0,68018,2,37641,23
17894,139904,1,31646,03/04/2019 16:19,03/04/2019 17:14,,False,95.0,95.0,80013,5,37140,542
11901,101899,2,1159,06/27/2018 09:12,06/27/2018 09:40,,False,74.0,74.0,66758,1,5950,1
18410,182613,4,6298,12/09/2019 11:39,12/09/2019 11:58,,False,78.0,78.0,95190,1,6345,16
19709,136375,4,240,02/12/2019 11:08,02/12/2019 11:21,,False,107.0,107.0,78868,1,3270,4
21364,142360,3,37808,03/13/2019 10:51,03/13/2019 11:14,,False,102.0,102.0,80705,1,6263,46
13805,137303,5,15,02/19/2019 11:59,02/19/2019 12:59,,False,76.0,76.0,79209,2,5179,150
13414,10521,2,26,09/19/2016 11:46,09/19/2016 12:58,,False,,,33370,2,36276,150
8922,146482,1,175,04/04/2019 13:28,04/04/2019 13:56,,False,102.0,102.0,82064,1,44506,11
12381,172425,3,681,10/02/2019 13:16,10/02/2019 14:19,,False,114.0,114.0,91712,11,10842,58
20995,166374,4,39359,08/21/2019 12:12,08/21/2019 12:37,,False,81.0,81.0,89536,2,1637,34
29837,111489,5,210,08/30/2018 15:56,08/30/2018 16:57,,False,114.0,114.0,69999,1,1704,4
18449,1398,2,388,03/16/2016 08:54,03/16/2016 10:02,,False,,,25182,3,13331,130
28806,38195,1,28502,03/19/2018 06:44,03/19/2018 07:16,,False,80.0,80.0,61666,3,2775,7
24870,103887,5,71,07/13/2018 11:13,07/13/2018 12:26,,False,82.0,82.0,67546,1,0,30
15882,109797,2,5629,08/21/2018 10:14,08/21/2018 11:21,,False,108.0,108.0,69506,6,10745,110
8096,166608,1,38870,08/22/2019 08:20,08/22/2019 08:40,,False,123.0,123.0,89622,1,2400,2
10795,134386,2,61,02/01/2019 10:32,02/01/2019 10:51,,False,95.0,95.0,78237,1,251,150
14970,123779,2,7852,11/13/2018 11:35,11/13/2018 12:14,,False,108.0,108.0,74235,1,17200,4
21542,157409,3,6372,06/14/2019 09:37,06/14/2019 10:40,,False,131.0,131.0,86067,1,12960,34
21786,183101,2,249,12/11/2019 06:57,12/11/2019 07:41,,False,78.0,78.0,95371,2,18307,51
7190,142625,2,74,03/14/2019 09:18,03/14/2019 11:15,,False,102.0,102.0,80782,2,5616,14
18875,101802,2,91,06/26/2018 11:31,06/26/2018 12:26,,False,81.0,81.0,66738,2,13410,65
1248,164750,3,110,08/08/2019 11:24,08/08/2019 11:41,,False,99.0,99.0,88879,1,368,-1
14340,150220,4,20,04/25/2019 11:50,04/25/2019 12:52,,False,124.0,124.0,83223,1,288,2
2315,134388,1,5629,02/01/2019 08:12,02/01/2019 09:03,,False,85.0,85.0,78239,2,44141,62
9318,124012,2,5580,11/14/2018 08:52,11/14/2018 09:57,,False,81.0,81.0,74309,2,8733,11
6198,12228,4,194,10/21/2016 10:15,10/21/2016 17:45,,False,,,34939,1,467,1
27050,166413,2,434,08/21/2019 12:27,08/21/2019 13:30,,False,118.0,118.0,89548,1,12759,190
1294,110375,1,1775,08/23/2018 09:31,08/23/2018 13:20,,False,116.0,116.0,69670,1,47349,77
6664,8741,2,165,08/12/2016 09:58,08/12/2016 11:44,,False,,,31819,1,10201,17
22934,130884,1,1470,01/11/2019 12:35,01/11/2019 13:26,,False,80.0,80.0,77012,1,42459,53
13566,178554,6,41134,11/11/2019 15:14,11/11/2019 15:54,,False,114.0,114.0,93794,1,860,3
22212,175855,5,40886,10/23/2019 07:06,10/23/2019 08:53,,False,80.0,80.0,92813,1,30088,58
6401,35810,1,703,02/06/2018 09:55,02/06/2018 10:55,,False,87.0,87.0,59530,2,40032,59
26511,144305,3,734,03/22/2019 10:56,03/22/2019 11:26,,False,81.0,81.0,81281,1,12818,19
26697,159639,1,408,07/01/2019 14:58,07/01/2019 16:31,,False,106.0,106.0,86957,1,12815,1
27414,157515,1,734,06/17/2019 08:12,06/17/2019 08:55,,False,81.0,81.0,86111,2,26985,17
13292,36551,2,300,02/19/2018 08:32,02/19/2018 09:41,,False,81.0,81.0,60234,4,41192,64
27277,185580,1,144,12/31/2019 07:52,12/31/2019 09:27,,False,107.0,107.0,96245,2,93646,74
10794,114590,2,221,09/18/2018 10:56,09/18/2018 11:26,,False,113.0,113.0,70949,3,0,50
4210,157743,4,7,06/18/2019 10:47,06/18/2019 11:21,,False,114.0,114.0,86176,1,10720,4
26585,130910,1,5004,01/11/2019 08:46,01/11/2019 09:39,,False,106.0,106.0,77032,1,3667,4
15407,181400,2,4581,11/27/2019 07:04,11/27/2019 07:19,,False,131.0,131.0,94771,1,2252,13
18228,151992,2,39304,05/08/2019 10:55,05/08/2019 11:41,,False,108.0,108.0,83948,1,8400,9
6686,36049,1,200,02/09/2018 06:21,02/09/2018 07:02,,False,74.0,74.0,59761,1,46555,43
3995,10866,1,97,09/26/2016 11:07,09/26/2016 15:33,,False,,,33643,1,48330,21
24802,122899,1,5207,11/07/2018 10:22,11/07/2018 10:45,,False,101.0,101.0,73921,1,14330,160
26860,115615,3,29860,09/24/2018 09:20,09/24/2018 09:30,,False,107.0,107.0,71284,2,2844,3
18733,36574,2,28396,02/19/2018 09:05,02/19/2018 10:23,,False,106.0,106.0,60253,1,23516,238
26500,136640,1,371,02/13/2019 10:19,02/13/2019 10:37,,False,126.0,126.0,78977,1,22769,15
27801,94384,5,5530,05/09/2018 15:07,05/09/2018 15:25,,False,114.0,114.0,64329,1,634,6
2132,184907,4,7788,12/23/2019 08:34,12/23/2019 09:10,,False,113.0,113.0,96012,1,492,20
152,149488,1,4,04/22/2019 09:46,04/22/2019 11:08,,False,124.0,124.0,82956,4,6896,28
26409,156296,1,5576,06/07/2019 07:20,06/07/2019 07:45,,False,124.0,124.0,85624,1,526,1
16472,7934,3,144,07/28/2016 12:20,07/28/2016 13:25,,False,,,31145,1,26080,8
13552,157010,1,217,06/12/2019 12:19,06/12/2019 19:53,,False,85.0,85.0,85903,2,43434,78
3507,163557,2,32899,07/31/2019 09:25,07/31/2019 11:06,,False,106.0,106.0,88405,1,2210,37
5442,117668,3,204,10/19/2018 09:31,10/19/2018 14:04,,False,78.0,78.0,72753,1,11845,183
10784,123886,2,576,11/13/2018 15:34,11/13/2018 16:49,,False,107.0,107.0,74258,1,14760,4
2738,99538,4,291,06/11/2018 10:39,06/11/2018 11:27,,False,96.0,96.0,65854,3,7501,73
28343,102237,1,99,06/29/2018 07:33,06/29/2018 07:57,,False,78.0,78.0,66924,2,10780,55
165,104232,4,70,07/16/2018 09:33,07/16/2018 09:55,,False,82.0,82.0,67623,1,691,2
10457,176479,3,49,10/28/2019 12:06,10/28/2019 13:20,,False,112.0,112.0,93070,1,38441,138
24473,166052,3,230,08/19/2019 10:03,08/20/2019 09:03,,False,102.0,102.0,89413,1,0,12
29574,166912,7,35000,08/27/2019 07:49,08/27/2019 08:01,,False,75.0,75.0,89712,1,2160,25
18783,39178,1,121,04/05/2018 16:16,04/05/2018 16:47,,False,91.0,91.0,62577,2,47944,52
21112,172137,2,41393,10/01/2019 10:50,10/01/2019 11:50,,False,99.0,99.0,91624,1,15178,26
16930,2708,2,156,04/13/2016 09:34,04/13/2016 12:53,,False,,,26346,8,18037,91
19278,180479,2,75,11/21/2019 06:55,11/21/2019 07:10,,False,135.0,135.0,94461,2,649,2
1697,22233,1,27,05/16/2017 08:46,05/16/2017 12:06,,False,,,45586,3,16451,10
23375,34889,1,237,01/22/2018 08:00,01/22/2018 08:59,,False,76.0,76.0,58765,3,15681,44
14392,177687,4,96,11/05/2019 06:50,11/05/2019 07:41,,False,80.0,80.0,93520,2,2442,-1
5572,98520,3,91,06/05/2018 10:07,06/05/2018 10:26,,False,96.0,96.0,65569,1,12000,5
23459,148266,1,230,04/11/2019 06:09,04/11/2019 08:00,,False,102.0,102.0,82513,2,892,11
7042,177285,2,205,11/01/2019 07:02,11/01/2019 08:00,,False,80.0,80.0,93365,1,3364,11
20949,8926,1,156,08/17/2016 09:33,08/17/2016 10:37,,False,,,31989,3,9705,116
12036,136582,4,29028,02/13/2019 11:48,02/13/2019 12:35,,False,102.0,102.0,78759,2,5289,38
20766,135512,2,147,02/07/2019 10:08,02/07/2019 10:37,,False,95.0,95.0,78586,2,2177,5
28587,156292,2,5004,06/06/2019 09:50,06/06/2019 10:21,,False,76.0,76.0,85632,1,22335,220
18900,89792,1,261,04/11/2018 08:10,04/11/2018 08:27,,False,107.0,107.0,62893,1,538,2
28286,125979,1,49,11/28/2018 08:42,11/28/2018 09:52,,False,85.0,85.0,74901,2,37349,72
26277,189952,2,40757,01/29/2020 09:51,01/29/2020 10:36,,False,81.0,81.0,97833,2,2675,13
11826,129983,2,52,01/04/2019 12:27,01/04/2019 12:41,,False,107.0,107.0,76567,1,3670,100
30459,36206,3,249,02/13/2018 09:16,02/13/2018 11:32,,False,88.0,88.0,59912,3,2451,46
6098,109347,3,3141,08/17/2018 12:15,08/17/2018 13:16,,False,77.0,77.0,69392,1,9432,4
10197,179218,3,8344,11/14/2019 11:21,11/14/2019 11:35,,False,130.0,130.0,94035,1,14736,7
26733,153096,2,300,05/15/2019 13:33,05/15/2019 14:15,,False,112.0,112.0,84382,3,18509,17
18114,96410,1,306,05/23/2018 11:21,05/23/2018 12:19,,False,113.0,113.0,65063,1,41608,74
27590,161711,1,40563,07/18/2019 06:25,07/18/2019 09:32,,False,86.0,86.0,87736,1,2695,1
28484,92551,3,202,04/27/2018 11:51,04/27/2018 12:02,,False,82.0,82.0,63716,2,13091,10
9799,116056,1,31646,09/27/2018 14:45,09/27/2018 15:30,,False,108.0,108.0,71488,2,31365,266
4735,124201,1,306,11/15/2018 06:35,11/15/2018 07:09,,False,120.0,120.0,74407,1,5323,19
6261,176802,3,93,10/30/2019 12:09,10/30/2019 13:24,,False,95.0,95.0,93154,1,14745,24
29718,123212,3,371,11/08/2018 13:42,11/08/2018 13:59,,False,107.0,107.0,73933,2,978,3
21454,105290,1,7778,07/23/2018 10:08,07/23/2018 11:16,,False,76.0,76.0,68016,3,46335,77
9998,168823,1,3008,09/10/2019 07:32,09/10/2019 09:45,,False,81.0,81.0,90461,1,36240,37
11332,147855,4,36468,04/09/2019 11:15,04/09/2019 12:11,,False,106.0,106.0,82295,1,1356,-1
30185,33338,1,541,12/20/2017 07:30,12/20/2017 07:59,,False,,,57396,1,10690,15
7848,131963,1,32730,01/21/2019 10:00,01/21/2019 10:59,,False,124.0,124.0,77474,1,10941,4
26431,131254,3,236,01/15/2019 12:58,01/15/2019 13:32,,False,121.0,121.0,77206,1,5850,2
6062,101033,1,28284,06/21/2018 08:59,06/21/2018 10:29,,False,112.0,112.0,66452,2,45820,88
30111,161549,4,34038,07/17/2019 16:23,07/17/2019 16:34,,False,81.0,81.0,87678,1,5944,32
19593,94874,3,16,05/11/2018 13:42,05/11/2018 14:07,,False,107.0,107.0,64511,1,750,1
27886,160810,1,1571,07/11/2019 07:27,07/11/2019 08:05,,False,81.0,81.0,87401,2,3681,15
25692,176264,2,381,10/25/2019 10:01,10/25/2019 11:51,,False,81.0,81.0,92954,5,7055,17
30416,139735,1,6372,03/04/2019 08:01,03/04/2019 08:39,,False,124.0,124.0,79961,1,4840,21
28069,141229,6,168,03/08/2019 16:19,03/08/2019 16:34,,False,82.0,82.0,80407,1,1514,7
7516,33862,1,408,01/02/2018 13:22,01/02/2018 14:23,,False,96.0,96.0,57822,2,26191,18
19825,155145,1,1564,05/30/2019 09:31,05/30/2019 09:51,,False,112.0,112.0,85193,1,1900,1
27546,130228,1,6,01/08/2019 09:55,01/08/2019 10:37,,False,112.0,112.0,76731,1,45015,19
12233,153304,2,39474,05/16/2019 08:11,05/16/2019 08:24,,False,120.0,120.0,84457,1,7107,17
1381,146171,5,406,04/01/2019 14:45,04/01/2019 14:58,,False,95.0,95.0,81821,1,8596,37
5493,142129,2,275,03/12/2019 08:07,03/12/2019 08:19,,False,102.0,102.0,80614,1,975,1
2664,91136,2,397,04/18/2018 08:45,04/18/2018 09:11,,False,113.0,113.0,63242,1,835,3
25131,135981,2,29029,02/13/2019 12:35,02/13/2019 13:08,,False,102.0,102.0,78759,3,13108,32
28322,143703,2,148,03/20/2019 10:48,03/20/2019 11:03,,False,126.0,126.0,81084,1,9150,5
22177,95288,3,32753,05/15/2018 14:34,05/15/2018 15:01,,False,83.0,83.0,64660,1,1960,20
19062,163626,1,519,08/01/2019 09:17,08/01/2019 09:37,,False,118.0,118.0,88434,2,37680,16
28238,147268,2,1558,04/04/2019 15:11,04/04/2019 15:42,,False,122.0,122.0,82084,1,14071,68
18815,133419,1,82,01/28/2019 13:02,01/28/2019 13:50,,False,121.0,121.0,77953,3,34387,57
14162,137315,1,519,02/19/2019 07:03,02/19/2019 07:29,,False,121.0,121.0,79211,2,12425,21
24687,97110,2,57,05/29/2018 11:00,05/29/2018 11:56,,False,114.0,114.0,65261,1,8465,12
4430,110770,5,210,08/27/2018 15:34,08/27/2018 16:19,,False,114.0,114.0,69795,1,20880,13
7762,115532,1,5406,09/24/2018 07:28,09/24/2018 09:01,,False,77.0,77.0,71265,1,25188,69
30090,115771,3,1076,09/25/2018 10:54,09/25/2018 11:02,,False,107.0,107.0,71347,1,898,3
11130,172926,3,29407,10/07/2019 09:57,10/07/2019 11:14,,False,80.0,80.0,91876,1,47680,91
20975,149294,2,27446,04/18/2019 11:18,04/18/2019 11:47,,False,99.0,99.0,82905,1,3248,70
19431,94815,2,734,05/11/2018 10:50,05/11/2018 11:32,,False,81.0,81.0,64493,1,36377,21
5281,184093,1,532,12/17/2019 08:24,12/17/2019 08:48,,False,123.0,123.0,95712,1,4565,1
1704,157380,1,217,06/14/2019 09:48,06/14/2019 11:32,,False,85.0,85.0,86059,1,48018,343
4215,156064,3,102,06/05/2019 14:27,06/05/2019 15:22,,False,131.0,131.0,85544,2,15691,14
29722,11465,1,720,10/06/2016 12:57,10/07/2016 06:40,,False,,,34166,1,44360,25
14227,179021,5,11003,11/13/2019 10:45,11/13/2019 11:09,,False,114.0,114.0,93965,3,1955,45
27790,183407,3,132,12/12/2019 13:04,12/12/2019 14:58,,False,112.0,112.0,95472,3,14887,31
16721,35873,2,122,02/06/2018 09:16,02/06/2018 11:17,,False,97.0,97.0,59579,1,13849,112
13457,113171,2,179,09/07/2018 13:36,09/07/2018 14:58,,False,108.0,108.0,70394,6,6552,11
21121,35713,2,30697,02/02/2018 11:54,02/02/2018 12:13,,False,106.0,106.0,59441,1,750,1
2836,178828,4,255,11/12/2019 10:08,11/12/2019 10:31,,False,98.0,98.0,93904,1,17564,26
15985,119310,4,5100,10/15/2018 12:08,10/15/2018 12:50,,False,121.0,121.0,72464,1,1595,2
14105,190503,3,43686,01/30/2020 13:38,01/30/2020 14:29,,False,106.0,106.0,97999,1,960,1
15513,179706,1,37215,11/16/2019 06:54,11/16/2019 07:26,,False,89.0,89.0,94197,1,47988,48
16108,162613,2,31646,07/26/2019 10:42,07/26/2019 11:23,,False,108.0,108.0,88169,2,15114,235
9542,99481,4,221,06/11/2018 11:31,06/11/2018 13:56,,False,78.0,78.0,65897,2,17892,24
18544,121136,3,32,10/25/2018 09:29,10/25/2018 10:14,,False,121.0,121.0,73147,1,191,2
28722,105658,1,6308,07/25/2018 08:15,07/25/2018 09:00,,False,89.0,89.0,68152,2,45872,37
22557,154759,4,264,05/28/2019 07:39,05/28/2019 08:06,,False,80.0,80.0,85025,1,352,2
5210,119923,2,4412,10/18/2018 07:40,10/18/2018 08:03,,False,98.0,98.0,72795,3,10012,12
21179,176223,5,1160,10/25/2019 08:16,10/25/2019 10:09,,False,113.0,113.0,92942,1,750,1
5643,95594,4,194,05/17/2018 13:31,05/17/2018 14:07,,False,82.0,82.0,64772,4,14832,7
23132,171672,1,5057,09/27/2019 09:24,09/27/2019 09:37,,False,99.0,99.0,91028,2,1010,2
6252,106367,5,211,07/30/2018 12:43,07/30/2018 12:49,,False,107.0,107.0,68382,1,7216,88
29264,114251,3,34882,09/14/2018 13:36,09/14/2018 13:48,,False,121.0,121.0,70803,1,1471,4
16963,131656,4,5091,01/17/2019 10:29,01/17/2019 10:35,,False,102.0,102.0,77317,2,7190,16
25747,109103,2,6273,08/16/2018 04:41,08/16/2018 09:34,,False,86.0,88.0,69327,2,1468,2
7884,159632,1,102,07/01/2019 08:25,07/01/2019 10:19,,False,127.0,127.0,86956,3,16025,17
11391,116324,3,11,09/28/2018 11:45,09/28/2018 14:52,,False,106.0,106.0,71594,2,4248,2
23158,185831,7,30051,01/03/2020 10:21,01/03/2020 10:54,,False,95.0,95.0,96336,1,1308,1
11045,99757,3,17,06/12/2018 16:18,06/12/2018 16:22,,False,83.0,83.0,65943,4,32214,311
16091,115282,1,35006,09/21/2018 09:19,09/21/2018 09:38,,False,80.0,80.0,71165,1,39728,27
28183,159496,3,73,07/01/2019 10:14,07/01/2019 11:45,,False,81.0,81.0,86890,5,9049,39
1759,126922,5,394,12/06/2018 09:11,12/06/2018 10:38,,False,75.0,75.0,75301,3,20340,15
5208,183391,1,466,12/12/2019 07:36,12/12/2019 09:36,,False,98.0,98.0,95470,2,28873,216
8237,134179,1,37353,02/04/2019 07:17,02/04/2019 08:24,,False,73.0,73.0,78290,1,30323,633
7893,175944,2,121,10/23/2019 08:57,10/23/2019 09:45,,False,135.0,135.0,92845,5,16047,122
27376,122689,1,461,11/06/2018 09:01,11/06/2018 10:42,,False,73.0,73.0,73803,2,49427,71
3683,107828,1,94,08/08/2018 13:44,08/08/2018 14:48,,False,93.0,93.0,68887,1,1860,1
29358,175548,3,102,10/21/2019 08:07,10/21/2019 08:46,,False,135.0,135.0,92713,1,13280,9
14828,155321,7,39745,05/31/2019 15:00,05/31/2019 15:32,,False,108.0,108.0,85254,1,264,2
23291,172358,5,843,10/02/2019 14:51,10/02/2019 15:40,,False,95.0,95.0,91707,3,14737,18
26688,158185,1,28275,06/20/2019 09:57,06/20/2019 16:36,,False,107.0,107.0,86360,2,45892,96
4182,145103,2,30762,03/28/2019 06:43,03/28/2019 09:33,,False,76.0,76.0,81490,1,38888,275
27758,106107,3,465,07/27/2018 10:06,07/27/2018 11:51,,False,77.0,77.0,68291,4,3496,9
7510,125034,3,431,11/21/2018 09:34,11/21/2018 09:44,,False,82.0,82.0,74707,1,2140,2
15501,128819,3,1398,12/19/2018 11:10,12/19/2018 12:30,,False,106.0,106.0,76108,2,21644,192
26455,157667,4,465,06/19/2019 14:03,06/19/2019 16:40,,False,77.0,77.0,86170,8,29499,26
13693,122977,2,734,11/07/2018 09:25,11/07/2018 10:01,,False,81.0,81.0,73917,2,4862,6
15624,157411,1,29850,06/14/2019 07:20,06/14/2019 08:32,,False,131.0,131.0,86067,1,804,21
1137,151103,7,71,05/01/2019 07:13,05/01/2019 07:52,,False,78.0,78.0,83527,2,10560,50
105,134185,1,30762,02/01/2019 08:42,02/01/2019 10:15,,False,120.0,120.0,78249,1,43348,353
29962,159900,2,621,07/03/2019 11:34,07/03/2019 12:20,,False,123.0,123.0,87094,1,4844,11
27455,118214,2,99,10/09/2018 10:27,10/09/2018 12:03,,False,80.0,80.0,72165,3,39446,59
4645,146680,1,340,04/02/2019 09:56,04/02/2019 10:19,,False,118.0,118.0,81920,2,2053,11
29377,98021,1,15,06/04/2018 08:22,06/04/2018 10:31,,False,112.0,112.0,65483,3,38915,12
19572,152404,1,5580,05/10/2019 07:58,05/10/2019 08:41,,False,81.0,81.0,84096,1,4691,7
17643,124022,3,33605,11/14/2018 10:22,11/14/2018 11:30,,False,82.0,82.0,74308,1,4650,3
18234,25110,1,27,07/12/2017 16:44,07/12/2017 16:46,,False,,,48661,1,45065,17
1594,36966,1,181,02/26/2018 06:02,02/26/2018 08:14,,False,81.0,81.0,60605,3,4363,8
12760,114982,2,406,09/19/2018 10:48,09/19/2018 11:00,,False,88.0,88.0,71038,3,5504,54
15206,181654,2,724,12/03/2019 10:23,12/03/2019 11:45,,False,108.0,108.0,94857,2,26238,22
7334,173398,2,145,10/08/2019 17:14,10/08/2019 18:22,,False,131.0,131.0,91894,4,24489,41
5784,37150,2,5232,02/28/2018 10:09,02/28/2018 13:20,,False,83.0,83.0,60745,1,4776,7
11474,132524,3,36908,01/23/2019 10:55,01/23/2019 11:21,,False,124.0,124.0,77616,1,4850,1
27978,16014,1,104,01/13/2017 07:45,01/13/2017 08:30,,False,,,39000,1,46975,19
19214,152267,1,160,05/09/2019 08:31,05/09/2019 09:51,,False,130.0,130.0,84039,1,17103,17
94,115432,1,931,09/24/2018 08:40,09/24/2018 09:26,,False,93.0,93.0,71090,1,3132,4
6881,3711,3,4,05/04/2016 15:13,05/04/2016 16:11,,False,,,27342,2,3770,7
12484,109182,4,1775,08/16/2018 16:01,08/16/2018 17:20,,False,118.0,118.0,69335,1,19856,134
14164,100396,3,6308,06/15/2018 14:06,06/15/2018 14:58,,False,116.0,95.0,66216,2,29135,104
6615,135777,5,1169,02/08/2019 13:56,02/08/2019 15:14,,False,95.0,95.0,78675,1,472,1
12250,126497,2,182,12/03/2018 07:43,12/03/2018 08:15,,False,82.0,82.0,75156,1,5247,2
10027,181056,3,879,11/26/2019 12:40,11/26/2019 13:12,,False,112.0,112.0,94643,3,15271,26
4286,108929,4,468,08/15/2018 13:19,08/15/2018 17:54,,False,106.0,106.0,69270,1,3946,4
25457,37371,4,103,03/05/2018 11:44,03/05/2018 13:46,,False,77.0,77.0,60957,4,21717,59
983,167310,1,32579,08/29/2019 10:38,08/29/2019 11:20,,False,98.0,98.0,89914,1,6739,14
10144,99142,3,560,06/07/2018 10:53,06/07/2018 11:46,,False,76.0,76.0,65789,3,5680,4
12565,168379,2,465,09/06/2019 10:20,09/06/2019 11:03,,False,81.0,81.0,90301,1,43427,72
18516,38555,4,391,03/23/2018 14:19,03/23/2018 14:40,,False,108.0,108.0,61966,1,2662,43
22881,144051,2,1215,03/21/2019 10:54,03/21/2019 11:10,,False,102.0,102.0,80887,1,5648,7
9342,139180,3,28275,02/27/2019 08:49,02/27/2019 09:31,,False,73.0,73.0,79785,1,2765,11
22430,155515,4,2786,06/03/2019 09:35,06/03/2019 09:58,,False,81.0,81.0,85344,1,1022,3
20050,119952,3,34104,10/19/2018 08:20,10/19/2018 09:06,,False,97.0,97.0,72786,1,25571,315
28508,35502,1,459,01/31/2018 08:40,01/31/2018 09:15,,False,106.0,106.0,59276,1,4110,50
12555,115150,5,9,09/20/2018 09:58,09/20/2018 10:16,,False,80.0,80.0,71105,1,3170,18
17993,96830,3,61,05/25/2018 10:29,05/25/2018 11:59,,False,82.0,82.0,65199,2,15240,18
27049,138053,1,5923,02/21/2019 09:16,02/21/2019 09:29,,False,101.0,101.0,79394,1,6450,7
20135,103864,2,1735,07/12/2018 13:36,07/12/2018 14:00,,False,107.0,107.0,67512,1,808,4
13463,165778,4,33061,08/19/2019 09:21,08/19/2019 10:01,,False,113.0,113.0,89294,1,23959,4
26218,92664,1,11,04/27/2018 14:07,04/27/2018 14:40,,False,90.0,90.0,63770,1,707,10
27478,123021,2,8029,11/07/2018 13:44,11/07/2018 14:24,,False,93.0,93.0,73929,1,241,4
6360,165951,1,28275,08/19/2019 08:03,08/19/2019 12:04,,False,120.0,120.0,89364,1,45033,29
18921,144967,2,100,03/26/2019 10:50,03/26/2019 10:55,,False,129.0,129.0,81446,1,9440,5
17931,158863,1,53,06/25/2019 10:58,06/25/2019 13:47,,False,127.0,127.0,86623,3,19041,45
5133,34820,2,6045,01/19/2018 09:19,01/19/2018 10:22,,False,76.0,76.0,58671,1,340,1
7169,123850,4,91,11/13/2018 13:52,11/13/2018 14:37,,False,93.0,93.0,74246,2,32644,120
27129,130486,2,311,01/09/2019 09:07,01/09/2019 10:19,,False,114.0,114.0,76797,3,23458,12
19789,155075,2,30762,05/30/2019 12:40,05/30/2019 13:15,,False,76.0,76.0,85168,1,41261,336
24815,166244,1,6327,08/24/2019 06:19,08/24/2019 08:11,,False,89.0,89.0,89479,1,44050,145
3465,114890,1,251,09/19/2018 13:20,09/19/2018 14:09,,False,89.0,89.0,70983,3,22813,70
4565,149736,1,701,04/23/2019 13:32,04/23/2019 14:27,,False,127.0,127.0,83051,1,26745,25
10256,139941,1,71,03/04/2019 07:26,03/04/2019 08:31,,False,116.0,116.0,80030,1,12425,100
19743,128468,1,35878,12/17/2018 09:17,12/17/2018 10:38,,False,107.0,107.0,75973,1,2463,5
10873,8754,1,223,08/12/2016 09:58,08/12/2016 11:44,,False,,,31805,1,46600,11
11962,156026,2,38484,06/05/2019 11:04,06/05/2019 11:26,,False,106.0,106.0,85529,1,3301,37
22468,131184,4,194,01/15/2019 11:59,01/15/2019 12:30,,False,95.0,95.0,77169,1,2648,2
5319,95950,2,132,05/21/2018 13:00,05/21/2018 13:51,,False,106.0,106.0,64952,1,534,4
26268,161391,1,32818,07/16/2019 06:56,07/16/2019 07:22,,False,124.0,124.0,87607,1,660,1
23627,162294,1,4394,07/23/2019 09:17,07/23/2019 09:48,,False,99.0,99.0,87951,2,3528,3
7668,190757,3,4,01/31/2020 10:19,01/31/2020 10:32,,False,106.0,106.0,98090,1,520,1
15080,173903,2,5091,10/10/2019 10:29,10/10/2019 10:51,,False,98.0,98.0,92189,1,6658,21
9062,22524,3,183,05/22/2017 13:11,05/24/2017 09:18,,False,,,45971,2,11077,15
22226,187100,6,125,01/10/2020 13:45,01/10/2020 14:13,,False,114.0,114.0,96799,1,2613,25
13906,164552,2,738,08/07/2019 08:37,08/07/2019 08:51,,False,130.0,130.0,88790,1,176,4
