route stop id,address id,arrival time,departure time,number of orders,weight of orders,quantity of pieces on orders
9702,97,09/01/2016 11:02,09/01/2016 13:59,2,4360,4
140576,30762,03/05/2019 08:15,03/05/2019 11:08,1,37616,28
96651,560,05/24/2018 10:05,05/24/2018 11:07,1,0,16
112825,1816,09/05/2018 14:00,09/05/2018 14:53,3,9322,4
128715,366,12/18/2018 11:44,12/18/2018 11:52,1,170,5
153338,32,05/16/2019 07:49,05/16/2019 09:19,1,48660,56
114235,689,09/14/2018 13:49,09/14/2018 14:06,1,2346,13
156239,5530,06/06/2019 09:37,06/06/2019 10:06,1,3004,13
183125,4588,12/11/2019 07:52,12/11/2019 08:51,2,29164,117
171268,270,09/25/2019 10:55,09/25/2019 11:26,2,3646,1
93858,406,05/07/2018 09:29,05/07/2018 10:21,5,34520,224
97558,71,05/30/2018 11:06,05/30/2018 11:37,1,8440,5
112858,4868,09/05/2018 11:00,09/06/2018 08:19,1,1783,18
124659,33032,11/19/2018 08:09,11/19/2018 08:33,1,1547,11
181922,689,12/04/2019 08:18,12/04/2019 08:42,1,950,11
189019,299,01/22/2020 10:40,01/22/2020 11:50,2,534,31
143420,549,03/19/2019 11:09,03/19/2019 13:43,1,0,212
126756,588,12/04/2018 11:43,12/04/2018 12:02,1,3500,2
152263,33799,05/09/2019 10:17,05/09/2019 10:40,1,1179,1
95210,52,05/15/2018 08:03,05/15/2018 08:50,1,23576,42
136803,6086,02/14/2019 07:38,02/14/2019 08:24,1,1250,7
139532,72,02/28/2019 10:42,02/28/2019 11:17,1,17239,6
106858,28502,08/02/2018 08:16,08/02/2018 09:24,1,26016,13
16337,647,01/17/2017 14:20,01/17/2017 14:45,3,1014,6
173885,41748,10/10/2019 09:21,10/10/2019 10:19,1,35581,33
114387,1775,09/17/2018 08:41,09/17/2018 10:45,1,38032,31
100183,608,06/14/2018 13:46,06/14/2018 14:11,1,19200,41
153288,386,05/16/2019 10:08,05/16/2019 10:38,2,13816,17
188823,121,01/21/2020 13:45,01/21/2020 14:05,1,3476,14
8582,100,08/10/2016 13:32,08/10/2016 14:45,4,16661,16
124022,33605,11/14/2018 10:22,11/14/2018 11:30,1,4650,3
158710,230,06/25/2019 09:04,06/25/2019 10:37,4,12247,8
109381,27,08/17/2018 12:10,08/17/2018 12:58,1,13567,11
99707,7788,06/12/2018 13:41,06/12/2018 14:15,3,5338,29
151502,32235,05/04/2019 09:22,05/04/2019 10:55,1,30349,41
101228,1571,06/25/2018 08:51,06/25/2018 10:20,1,27607,82
114934,15,09/19/2018 15:21,09/19/2018 16:14,1,46233,112
150878,230,04/30/2019 09:28,04/30/2019 09:41,1,900,2
131242,270,01/16/2019 07:13,01/16/2019 07:59,3,28212,46
133710,28275,01/29/2019 11:57,01/29/2019 12:19,2,2693,12
173402,311,10/08/2019 14:49,10/08/2019 15:23,2,3172,7
131650,1160,01/17/2019 11:46,01/17/2019 12:39,2,1057,5
183370,72,12/12/2019 09:36,12/12/2019 10:25,1,43524,10
35329,71,01/29/2018 05:14,01/29/2018 08:17,3,20040,112
182864,57,12/10/2019 09:04,12/10/2019 09:22,1,473,16
89700,196,04/11/2018 11:10,04/11/2018 11:48,1,2032,3
101909,410,06/27/2018 11:27,06/27/2018 11:38,1,1577,2
166722,3366,08/23/2019 08:23,08/26/2019 02:46,2,12283,8
177070,249,10/31/2019 12:04,10/31/2019 12:22,1,4857,8
33476,195,12/21/2017 09:18,12/21/2017 10:55,3,4942,35
107630,4339,08/07/2018 12:54,08/07/2018 14:01,1,6205,11
156258,6327,06/07/2019 06:26,06/07/2019 08:47,1,40730,40
159216,9,06/27/2019 15:33,06/27/2019 16:05,1,1282,3
163431,80,07/31/2019 08:15,07/31/2019 09:24,2,7682,36
134247,35557,01/31/2019 12:40,01/31/2019 13:08,1,650,1
95200,5991,05/15/2018 08:21,05/15/2018 08:49,1,2806,2
151289,1490,05/02/2019 13:40,05/02/2019 13:54,1,1210,1
177711,769,11/06/2019 06:02,11/06/2019 06:51,1,594,3
129527,869,12/28/2018 10:09,12/28/2018 11:15,4,3789,34
128774,465,12/20/2018 13:01,12/20/2018 14:54,2,40842,42
157269,29275,06/13/2019 12:35,06/13/2019 14:03,1,37467,85
6051,97,06/21/2016 13:27,06/21/2016 16:14,1,9135,1
128966,397,12/20/2018 11:16,12/20/2018 11:30,1,1057,1
156390,221,06/07/2019 07:48,06/07/2019 08:16,1,3399,76
95986,6273,05/21/2018 09:11,05/21/2018 10:23,6,8437,21
138971,29665,02/26/2019 11:09,02/26/2019 11:50,2,21026,17
120753,111,10/23/2018 11:48,10/23/2018 12:17,1,900,5
188157,37770,01/16/2020 10:26,01/16/2020 12:24,1,24925,129
189773,25,01/27/2020 09:03,01/27/2020 09:43,2,7175,53
98164,61,06/04/2018 10:49,06/04/2018 11:17,2,19228,25
153556,2879,05/17/2019 10:07,05/17/2019 10:48,2,15258,10
161700,1040,07/18/2019 14:22,07/18/2019 14:29,1,2606,45
100155,9,06/14/2018 12:09,06/14/2018 13:39,3,6852,81
111538,200,08/30/2018 08:01,08/30/2018 09:06,1,2313,18
116342,29086,09/28/2018 08:20,09/28/2018 08:38,1,0,8
112204,1180,09/04/2018 14:49,09/04/2018 15:26,1,2699,27
11587,446,10/10/2016 13:09,10/10/2016 16:37,1,5748,3
122147,410,11/01/2018 12:19,11/01/2018 13:09,1,10371,10
149050,111,04/17/2019 09:28,04/17/2019 10:28,1,110,10
162880,560,07/26/2019 16:02,07/26/2019 17:00,3,41977,61
170934,270,09/24/2019 13:32,09/24/2019 14:03,2,34982,4
38476,198,03/22/2018 13:38,03/22/2018 14:08,2,22238,31
133794,5232,01/29/2019 12:30,01/29/2019 12:45,2,3542,16
168947,542,09/10/2019 08:24,09/10/2019 09:28,3,23362,68
166041,82,08/19/2019 14:01,08/19/2019 14:28,1,1291,15
176611,28284,10/28/2019 12:05,10/28/2019 12:23,2,990,0
151722,7633,05/08/2019 16:31,05/09/2019 06:21,1,2327,18
178055,29028,11/06/2019 08:40,11/06/2019 08:52,2,3693,10
131505,261,01/16/2019 10:13,01/16/2019 10:26,1,1666,17
134171,37353,01/31/2019 12:45,01/31/2019 13:44,1,25228,170
121425,32,10/26/2018 12:30,10/26/2018 12:54,2,49076,35
172382,541,10/02/2019 09:40,10/02/2019 10:10,1,4760,3
173395,163,10/08/2019 09:09,10/08/2019 09:47,2,47266,32
173670,681,10/09/2019 10:57,10/09/2019 12:11,8,46032,28
154603,39482,05/24/2019 14:56,05/24/2019 16:00,1,36992,68
8514,144,08/09/2016 10:48,08/09/2016 13:04,2,3037,10
120654,238,10/24/2018 12:06,10/24/2018 13:51,1,1020,1
1622,461,03/21/2016 10:24,03/21/2016 12:11,1,39572,130
120818,1159,10/24/2018 14:24,10/24/2018 14:51,1,15720,2
125810,249,11/27/2018 11:25,11/27/2018 13:03,6,17454,20
135408,480,02/08/2019 12:18,02/08/2019 13:11,5,21678,31
38062,391,03/15/2018 08:42,03/15/2018 09:10,1,860,200
152698,943,05/13/2019 08:05,05/13/2019 08:51,2,8034,31
109362,30762,08/17/2018 10:49,08/17/2018 13:02,3,27650,726
169909,41493,09/17/2019 12:42,09/17/2019 12:58,1,334,7
98212,32,06/05/2018 14:06,06/05/2018 15:24,2,28633,161
91423,1504,04/19/2018 07:28,04/19/2018 09:02,2,33080,18
166060,41140,08/27/2019 07:46,08/27/2019 08:01,1,2856,2
106285,6308,07/30/2018 13:26,07/30/2018 13:40,1,934,1
103560,102,07/11/2018 10:23,07/11/2018 11:05,1,100,1
146149,205,04/01/2019 12:04,04/01/2019 13:20,1,1020,4
143059,102,03/18/2019 08:15,03/18/2019 08:24,1,2959,6
130783,74,01/17/2019 08:47,01/17/2019 09:40,1,1715,3
170389,40886,09/20/2019 08:17,09/20/2019 09:55,1,49200,100
98037,53,06/04/2018 12:32,06/04/2018 15:36,2,43150,37
160912,73,07/12/2019 09:15,07/12/2019 10:42,6,29437,37
117758,386,10/04/2018 14:05,10/04/2018 15:07,2,11128,48
131647,28405,01/17/2019 14:36,01/17/2019 14:48,1,1278,2
161902,40629,07/19/2019 10:13,07/19/2019 10:24,1,1113,1
188440,503,01/17/2020 13:41,01/17/2020 13:59,1,966,6
115022,29665,09/19/2018 16:24,09/19/2018 16:57,1,31687,19
144887,391,03/26/2019 10:26,03/26/2019 10:50,1,1725,5
99640,4581,06/11/2018 13:44,06/11/2018 14:17,2,2124,13
124024,36216,11/14/2018 10:35,11/14/2018 10:54,1,784,8
95199,28502,05/15/2018 12:35,05/15/2018 13:20,2,6075,14
159287,902,06/28/2019 08:05,06/28/2019 09:00,4,41484,75
185099,8383,12/24/2019 10:24,12/24/2019 10:44,1,2287,1
153752,39515,05/20/2019 12:13,05/20/2019 12:23,1,882,43
147175,394,04/05/2019 09:39,04/05/2019 10:05,2,1273,30
109174,943,08/16/2018 11:51,08/16/2018 12:24,1,923,3
121255,28275,10/26/2018 08:36,10/26/2018 08:49,1,1030,5
134245,249,01/31/2019 10:05,01/31/2019 12:01,1,11726,5
35163,6301,01/25/2018 08:54,01/25/2018 09:34,4,1839,22
131964,15,01/18/2019 15:24,01/18/2019 15:45,2,8463,6
135621,1775,02/08/2019 14:26,02/08/2019 15:16,2,4146,5
4007,382,05/10/2016 10:34,05/11/2016 09:26,1,9010,17
165182,30051,08/13/2019 11:22,08/13/2019 11:49,2,3635,5
120992,29029,10/26/2018 08:50,10/26/2018 08:59,1,6020,4
163429,7740,08/01/2019 09:49,08/01/2019 10:09,2,1953,15
1656,102,03/22/2016 08:26,03/22/2016 09:12,1,48232,91
133145,371,01/25/2019 08:19,01/25/2019 09:45,2,29784,96
145469,37815,03/28/2019 12:10,03/28/2019 15:39,1,33105,24
148519,27,04/12/2019 11:09,04/12/2019 13:50,1,3001,3
156042,621,06/05/2019 10:03,06/05/2019 10:48,1,1656,3
99060,1616,06/07/2018 11:08,06/07/2018 11:35,1,3015,4
169690,5923,09/16/2019 09:51,09/16/2019 11:30,1,7946,2
1524,104,03/18/2016 13:06,03/18/2016 13:43,1,1616,10
185951,28284,01/03/2020 08:06,01/03/2020 10:06,1,8046,21
133966,774,01/30/2019 09:36,01/30/2019 09:59,2,1421,10
115870,869,09/26/2018 10:43,09/26/2018 12:19,7,21845,108
156157,71,06/06/2019 08:39,06/06/2019 09:43,8,25667,100
123004,943,11/07/2018 12:09,11/07/2018 12:51,1,7054,14
149054,130,05/02/2019 10:55,05/02/2019 14:15,2,48353,50
164919,25,08/09/2019 08:32,08/09/2019 09:20,3,21742,200
6379,5942,06/28/2016 14:04,06/28/2016 15:02,2,46408,34
114419,52,09/17/2018 09:26,09/17/2018 09:53,2,47896,157
162725,37363,07/25/2019 09:08,07/25/2019 09:18,2,25937,28
117044,560,10/01/2018 11:34,10/01/2018 13:05,3,14232,49
154943,4,05/29/2019 12:38,05/29/2019 13:02,3,2621,3
124608,387,11/19/2018 12:54,11/19/2018 13:12,2,5985,4
150603,38893,04/29/2019 13:58,04/29/2019 16:31,2,19104,8
151838,75,05/07/2019 13:40,05/07/2019 15:39,3,1822,9
168468,406,09/06/2019 08:44,09/06/2019 09:00,1,34,2
157799,5882,06/18/2019 11:16,06/18/2019 14:29,1,1021,1
106207,102,07/27/2018 10:59,07/27/2018 11:44,1,4069,3
118397,902,10/10/2018 07:38,10/10/2018 09:00,1,48436,43
17560,1180,02/09/2017 08:30,02/09/2017 08:50,2,4772,12
38543,17,03/22/2018 15:14,03/22/2018 15:30,6,41916,118
103652,217,07/12/2018 10:30,07/12/2018 11:45,3,42760,182
151759,3008,05/07/2019 07:11,05/07/2019 09:25,1,14216,61
94254,7740,05/09/2018 15:45,05/09/2018 16:33,2,2043,2
188780,1399,01/21/2020 11:10,01/21/2020 12:10,2,11430,25
10204,1310,09/12/2016 11:52,09/12/2016 13:56,1,492,14
93579,2812,05/04/2018 08:44,05/04/2018 10:03,1,1696,40
9043,1167,08/18/2016 10:17,08/18/2016 12:03,1,5286,5
10536,414,09/20/2016 07:44,09/20/2016 12:35,1,2880,2
157790,1041,06/18/2019 08:32,06/18/2019 09:03,3,4415,11
9328,1419,08/25/2016 14:51,08/25/2016 15:51,1,1301,28
33456,167,12/21/2017 17:00,12/21/2017 17:01,1,5718,1
117770,560,10/04/2018 16:13,10/04/2018 16:32,1,20486,14
36236,684,02/13/2018 13:06,02/13/2018 13:33,1,3760,1
101491,84,06/22/2018 12:19,06/22/2018 12:41,1,0,5
120272,16,10/22/2018 10:08,10/22/2018 10:34,1,4000,5
145083,200,03/26/2019 13:53,03/26/2019 14:05,1,350,6
133176,5085,01/25/2019 10:09,01/25/2019 10:55,1,4719,6
35811,157,02/06/2018 06:48,02/06/2018 08:32,1,3024,43
22268,27957,05/16/2017 12:06,05/16/2017 13:58,2,15074,52
131412,1177,01/16/2019 12:35,01/16/2019 13:35,1,46358,12
92189,108,04/25/2018 08:35,04/25/2018 08:51,1,809,10
167100,166,08/27/2019 07:52,08/27/2019 08:19,2,7098,12
113394,34752,09/10/2018 10:49,09/10/2018 11:21,1,9976,86
105885,168,07/26/2018 10:26,07/26/2018 11:46,1,540,12
117449,612,10/02/2018 15:02,10/02/2018 15:44,2,3498,4
125039,165,11/21/2018 06:09,11/21/2018 07:29,1,2460,1
6973,49,07/11/2016 12:27,07/11/2016 13:26,3,15348,132
136847,1735,02/14/2019 08:37,02/14/2019 08:52,1,191,3
150995,145,05/01/2019 09:13,05/01/2019 10:21,7,12226,25
166883,1214,08/26/2019 10:38,08/26/2019 13:01,1,6100,1
185567,249,01/07/2020 07:54,01/07/2020 09:50,2,44578,70
11752,1180,10/12/2016 12:58,10/12/2016 15:01,1,1226,1
141058,560,03/08/2019 15:02,03/08/2019 16:22,1,28863,111
185335,689,12/30/2019 07:02,12/30/2019 08:36,1,6420,19
171646,30235,09/27/2019 10:00,09/27/2019 10:36,1,45540,33
115620,11,09/24/2018 15:16,09/24/2018 15:56,2,2917,2
102109,381,06/28/2018 09:32,06/28/2018 10:57,1,1712,3
121044,505,10/25/2018 08:14,10/25/2018 09:07,2,46967,38
125745,29101,11/28/2018 10:29,11/28/2018 11:16,2,4846,7
97627,625,05/30/2018 09:02,05/30/2018 10:26,1,47516,91
100586,799,06/18/2018 09:30,06/18/2018 11:11,2,12862,12
134680,235,02/04/2019 10:13,02/04/2019 11:23,4,14067,15
182686,4,12/09/2019 13:21,12/09/2019 13:33,1,779,6
137292,32730,02/18/2019 13:26,02/18/2019 14:17,1,8620,11
96782,2660,05/24/2018 15:20,05/24/2018 15:54,1,375,1
125366,145,11/26/2018 11:25,11/26/2018 13:03,3,13652,28
148484,2716,04/12/2019 09:01,04/12/2019 10:28,1,17513,29
93931,625,05/07/2018 10:57,05/07/2018 11:37,1,4085,2
163020,6301,07/30/2019 10:04,07/30/2019 11:27,1,14203,20
163064,33139,07/30/2019 09:08,07/30/2019 09:51,1,47030,24
173515,6422,10/08/2019 13:19,10/08/2019 14:59,1,360,2
187175,1041,01/10/2020 10:21,01/10/2020 10:42,1,2819,2
101417,293,06/22/2018 12:56,06/22/2018 13:23,1,4992,10
176488,97,10/28/2019 09:35,10/28/2019 10:50,1,31920,6
16026,373,01/13/2017 09:23,01/13/2017 09:33,1,811,15
16319,388,01/17/2017 09:45,01/17/2017 10:20,2,8717,116
157978,1490,06/19/2019 10:11,06/19/2019 11:11,1,39385,139
167048,100,08/27/2019 13:57,08/27/2019 14:40,1,2695,3
176559,1294,10/28/2019 08:36,10/28/2019 09:11,1,620,2
131958,576,01/18/2019 10:59,01/18/2019 11:31,1,7620,6
124391,1778,11/16/2018 09:23,11/16/2018 09:50,1,875,1
146120,37512,04/01/2019 09:27,04/01/2019 14:22,1,44687,58
107337,194,08/06/2018 09:57,08/06/2018 11:15,1,7174,13
150629,7778,04/29/2019 12:08,04/29/2019 12:38,1,7174,4
177407,38463,11/04/2019 12:24,11/04/2019 14:24,1,28959,72
89454,118,04/10/2018 10:38,04/10/2018 11:03,1,3911,5
99411,5406,06/08/2018 10:42,06/08/2018 11:24,2,2635,8
109382,236,08/17/2018 08:10,08/17/2018 09:45,1,4365,1
148517,291,04/12/2019 14:38,04/12/2019 15:00,1,8640,10
165075,1040,08/12/2019 08:57,08/12/2019 09:14,1,5726,15
179231,176,11/14/2019 10:42,11/14/2019 11:15,1,5200,4
131044,168,01/14/2019 15:04,01/14/2019 16:07,1,27886,82
165886,381,08/19/2019 07:32,08/19/2019 09:14,1,0,1
141027,169,03/07/2019 11:48,03/07/2019 12:27,1,635,2
188454,3141,01/20/2020 09:20,01/20/2020 09:41,1,1412,4
97827,9,05/31/2018 07:49,05/31/2018 08:29,1,1103,3
116138,5100,09/27/2018 15:24,09/27/2018 15:33,1,596,1
129788,397,01/03/2019 10:58,01/03/2019 11:27,1,4604,39
100159,5629,06/14/2018 11:11,06/14/2018 11:55,2,882,5
155287,275,05/31/2019 10:15,05/31/2019 10:32,1,620,1
143906,200,03/21/2019 06:25,03/21/2019 07:57,1,25387,106
168490,52,09/06/2019 14:42,09/06/2019 14:57,1,7189,112
92838,943,04/30/2018 11:31,04/30/2018 11:51,1,27560,20
146642,121,04/02/2019 10:36,04/02/2019 10:49,1,176,1
96841,506,05/25/2018 12:25,05/25/2018 12:57,1,14087,10
131212,145,01/15/2019 09:34,01/15/2019 10:14,3,11114,38
93101,495,05/02/2018 12:03,05/02/2018 12:36,1,16530,5
93339,6298,05/04/2018 06:14,05/04/2018 07:07,1,2860,5
170407,542,09/23/2019 05:55,09/23/2019 07:01,5,46130,62
144442,35,03/26/2019 13:23,03/26/2019 13:49,2,1497,3
97059,28405,05/29/2018 09:15,05/29/2018 09:55,1,984,4
146706,2716,04/02/2019 15:27,04/02/2019 16:05,1,11760,8
183623,144,12/13/2019 13:39,12/13/2019 15:00,5,19730,55
121015,86,10/25/2018 12:03,10/25/2018 12:31,5,13782,21
8323,71,08/04/2016 11:59,08/04/2016 13:39,1,224,2
168215,40757,09/05/2019 13:24,09/05/2019 13:57,2,22857,59
7658,5152,07/22/2016 10:40,07/22/2016 11:50,2,3927,18
34295,259,01/09/2018 11:51,01/09/2018 12:08,3,16882,41
101179,410,06/21/2018 09:51,06/21/2018 10:16,1,0,33
36786,29164,02/22/2018 09:23,02/22/2018 09:58,1,19282,11
104432,6273,07/17/2018 08:55,07/17/2018 09:31,1,4663,10
140566,25,03/05/2019 13:21,03/05/2019 14:15,1,18797,77
91285,194,04/19/2018 11:49,04/19/2018 12:41,6,9499,11
181118,6301,11/26/2019 12:54,11/26/2019 17:36,3,11366,37
168023,356,09/04/2019 11:20,09/04/2019 11:55,1,901,30
129707,28870,01/02/2019 12:23,01/02/2019 12:35,1,460,2
16236,102,01/16/2017 07:20,01/16/2017 07:35,1,1608,16
120178,207,10/22/2018 12:36,10/22/2018 13:00,3,3660,13
177286,869,11/01/2019 08:49,11/01/2019 10:22,7,6166,51
11239,6288,10/03/2016 12:53,10/03/2016 13:37,1,22090,60
139904,31646,03/04/2019 16:19,03/04/2019 17:14,5,37140,542
38651,6273,03/26/2018 08:59,03/26/2018 10:21,5,9868,53
140571,29542,03/05/2019 11:02,03/05/2019 11:26,1,8480,4
168677,165,09/09/2019 11:35,09/09/2019 11:58,3,13000,20
99371,32861,06/08/2018 13:00,06/08/2018 13:45,1,11220,3
163049,1704,07/29/2019 07:57,07/29/2019 08:20,1,34909,11
184143,270,12/17/2019 11:20,12/17/2019 11:40,1,22320,6
108662,16,08/14/2018 08:58,08/14/2018 11:03,1,22100,6
118471,32250,10/10/2018 15:40,10/10/2018 17:07,1,12547,81
97604,5629,05/30/2018 11:22,05/30/2018 16:36,1,960,2
152876,30762,05/14/2019 10:38,05/14/2019 11:18,1,29870,308
168477,743,09/06/2019 12:08,09/06/2019 17:53,1,34154,29
184026,608,12/17/2019 09:30,12/17/2019 11:21,2,24967,53
146699,342,04/02/2019 11:07,04/02/2019 12:02,1,3050,1
150865,102,04/30/2019 08:27,04/30/2019 09:24,1,7436,6
36116,15,02/10/2018 08:44,02/10/2018 09:06,1,5909,15
99258,7778,06/08/2018 14:49,06/08/2018 15:19,1,6150,4
139508,132,02/28/2019 13:01,02/28/2019 13:54,4,34755,31
152406,6301,05/10/2019 09:11,05/10/2019 10:14,4,5626,24
172195,270,10/01/2019 08:05,10/01/2019 08:55,1,47280,10
92446,1571,04/26/2018 10:31,04/26/2018 11:32,1,7555,13
159784,541,07/02/2019 10:58,07/02/2019 12:14,1,36227,20
114500,29860,09/17/2018 13:52,09/17/2018 14:16,3,13690,17
124902,32,11/20/2018 14:04,11/20/2018 15:13,1,48405,37
139660,37840,03/01/2019 09:28,03/01/2019 10:45,1,21236,11
179999,5882,11/19/2019 08:01,11/19/2019 08:16,1,1320,31
98473,160,06/05/2018 13:05,06/05/2018 13:48,1,2760,3
99642,132,06/11/2018 14:22,06/11/2018 15:35,4,37833,41
158166,4900,06/20/2019 09:04,06/20/2019 09:21,1,1847,7
162684,560,07/25/2019 12:17,07/25/2019 14:16,1,35804,205
167835,6024,09/03/2019 12:30,09/03/2019 12:47,1,1754,2
175287,226,10/18/2019 06:59,10/18/2019 08:16,3,1506,57
89508,1063,04/10/2018 11:04,04/10/2018 11:51,1,2300,10
34320,1399,01/10/2018 06:15,01/10/2018 07:40,1,6775,5
111057,16,08/28/2018 09:43,08/28/2018 10:55,2,5213,16
158386,222,06/21/2019 08:48,06/21/2019 10:43,1,534,10
156353,11,06/06/2019 16:17,06/06/2019 16:53,2,20654,16
158863,53,06/25/2019 10:58,06/25/2019 13:47,3,19041,45
16025,7726,01/13/2017 08:45,01/13/2017 08:55,1,1150,5
153493,300,05/17/2019 13:31,05/17/2019 15:17,4,35335,100
113670,132,09/11/2018 12:32,09/11/2018 13:27,5,1180,7
118079,32,10/08/2018 13:34,10/08/2018 14:30,3,6528,23
8819,6145,08/15/2016 09:58,08/15/2016 11:36,1,2660,7
120736,35782,10/23/2018 13:34,10/23/2018 14:24,1,45913,51
12399,6336,10/25/2016 08:10,10/26/2016 10:38,1,1442,15
9646,293,08/31/2016 12:47,08/31/2016 16:18,1,1901,5
156478,75,06/07/2019 15:04,06/07/2019 15:56,1,1885,24
148030,541,04/10/2019 08:15,04/10/2019 08:37,1,6131,10
156372,30762,06/07/2019 12:30,06/07/2019 14:55,1,49434,749
171974,38267,09/30/2019 11:46,09/30/2019 12:34,1,1274,-7
141287,5335,03/08/2019 12:57,03/08/2019 13:20,1,12885,12
17584,282,02/09/2017 12:20,02/09/2017 13:10,1,48508,201
131999,108,01/18/2019 09:14,01/18/2019 09:36,1,497,13
165999,406,08/19/2019 07:15,08/19/2019 08:31,1,4344,58
116915,291,10/01/2018 10:15,10/01/2018 10:36,1,450,2
150610,38333,04/29/2019 09:35,04/29/2019 09:51,1,673,2
164482,468,08/07/2019 09:52,08/07/2019 11:36,1,74,1
90341,94,04/16/2018 14:30,04/16/2018 14:52,1,7452,7
108353,128,08/14/2018 09:04,08/14/2018 10:17,2,46636,29
157068,560,06/12/2019 14:32,06/12/2019 15:06,1,670,2
160193,1246,07/08/2019 09:34,07/08/2019 09:57,2,5054,55
126735,5923,12/04/2018 15:13,12/04/2018 15:27,2,17820,12
164283,8219,08/06/2019 16:37,08/06/2019 17:05,1,5400,6
91368,409,04/19/2018 06:22,04/19/2018 08:09,1,5386,4
178720,257,11/12/2019 13:49,11/12/2019 14:43,2,21007,22
138610,519,02/25/2019 14:29,02/25/2019 17:26,2,23818,38
142662,32,03/14/2019 13:23,03/14/2019 14:28,1,19916,13
170948,210,09/24/2019 13:39,09/24/2019 14:10,1,46140,24
170298,5004,09/18/2019 13:33,09/18/2019 14:47,3,5590,68
1021,150,03/08/2016 09:57,03/08/2016 10:23,2,3567,4
178958,4086,11/13/2019 12:39,11/13/2019 13:18,2,16590,25
11312,214,10/04/2016 11:06,10/04/2016 14:54,1,255,3
144912,150,03/26/2019 13:00,03/26/2019 15:21,2,19515,11
156061,32,06/05/2019 13:34,06/05/2019 14:34,4,15060,77
90409,5232,04/16/2018 11:48,04/16/2018 14:21,2,17259,8
107760,347,08/08/2018 09:29,08/08/2018 10:35,1,11814,33
174880,226,10/16/2019 11:33,10/16/2019 11:42,1,884,1
178293,8194,11/08/2019 10:31,11/08/2019 11:04,1,13378,18
168626,28577,09/09/2019 07:03,09/09/2019 07:31,1,48960,18
176124,440,10/24/2019 10:06,10/24/2019 10:44,1,748,10
25728,259,07/24/2017 13:53,07/24/2017 13:55,1,48397,39
92395,75,04/26/2018 12:28,04/26/2018 12:50,1,991,11
102080,161,06/28/2018 09:46,06/28/2018 10:17,1,9792,144
114680,34929,09/18/2018 12:00,09/18/2018 13:40,1,3298,12
144592,38226,03/25/2019 12:33,03/25/2019 13:43,1,1250,28
164218,40945,08/06/2019 13:57,08/06/2019 14:36,2,5185,0
174773,201,10/17/2019 08:23,10/17/2019 08:39,1,510,1
91736,120,04/20/2018 09:47,04/20/2018 10:26,2,20010,3
110846,34405,08/27/2018 13:09,08/27/2018 13:23,1,244,1
11030,1071,09/28/2016 09:42,09/28/2016 13:25,1,1967,13
135390,32,02/06/2019 15:10,02/06/2019 16:22,1,46990,38
175741,25,10/22/2019 10:03,10/22/2019 11:35,1,6120,9
130646,505,01/10/2019 09:52,01/10/2019 10:30,2,30433,14
157452,132,06/14/2019 12:44,06/14/2019 14:13,2,17125,79
38372,409,03/21/2018 10:36,03/21/2018 11:12,3,29662,42
111217,34540,08/29/2018 11:36,08/29/2018 12:01,1,4901,8
154373,4214,05/23/2019 09:22,05/23/2019 09:54,1,15180,3
152933,132,05/14/2019 13:34,05/14/2019 14:23,3,2542,3
37200,103,03/01/2018 12:15,03/01/2018 14:42,1,44143,53
96830,61,05/25/2018 10:29,05/25/2018 11:59,2,15240,18
168561,7687,09/10/2019 08:57,09/10/2019 11:45,1,39435,179
174313,5530,10/14/2019 14:19,10/14/2019 14:39,2,12381,33
133393,6301,01/28/2019 10:43,01/28/2019 11:14,2,21024,42
95938,32,05/21/2018 07:09,05/21/2018 08:07,3,29124,44
152795,29942,05/14/2019 13:22,05/14/2019 13:28,1,641,120
172957,842,10/04/2019 10:04,10/04/2019 10:12,1,3000,5
160235,32,07/05/2019 08:47,07/05/2019 10:32,1,44690,22
141427,25,03/11/2019 12:48,03/11/2019 14:29,3,35269,111
162449,8449,07/24/2019 11:04,07/24/2019 12:08,1,8091,68
115200,144,09/20/2018 10:43,09/20/2018 11:38,2,14832,19
10019,119,09/08/2016 12:06,09/08/2016 15:19,2,27612,19
93334,249,05/03/2018 08:56,05/03/2018 09:12,1,838,6
124305,28284,11/15/2018 08:49,11/15/2018 09:28,2,10463,109
174992,37479,10/17/2019 08:32,10/17/2019 08:56,1,5833,19
90753,29562,04/18/2018 15:03,04/18/2018 15:26,1,7702,22
130062,31646,02/15/2019 09:47,02/15/2019 11:02,2,36703,760
189706,878,01/27/2020 11:45,01/27/2020 13:16,1,0,1
183014,32334,12/10/2019 11:10,12/10/2019 11:19,1,86,2
176075,517,10/24/2019 11:45,10/24/2019 12:07,1,662,1
184027,1778,12/17/2019 08:26,12/17/2019 08:55,1,8377,11
185024,1266,01/07/2020 11:04,01/08/2020 04:34,1,46920,65
129677,32,01/03/2019 12:17,01/03/2019 14:52,1,46725,22
113078,4,09/07/2018 15:45,09/07/2018 16:37,1,34530,13
10597,371,09/20/2016 12:36,09/20/2016 13:28,2,787,2
147460,30067,04/05/2019 08:22,04/05/2019 09:16,1,44440,30
33346,1435,12/20/2017 10:15,12/20/2017 10:23,1,5400,50
110898,9,08/28/2018 08:10,08/28/2018 08:36,1,1164,7
152246,145,05/09/2019 09:33,05/09/2019 10:51,2,18562,206
153801,29029,05/20/2019 11:02,05/20/2019 11:20,3,15250,25
